null|DS798.92 .T323 v.7 2000|5|5154922|LC|1|2003-08-01|Minguo 83 [1994-|SERI|Inactive|2003-08-01|PERIOD|chi|2003-10-01|B-WELLS|7573115|38987191|1994|DS|a5154922|2002-05-16|TAIWAN SHI YAN JIU|0|a|000798.92 .T323  V.000007 002000|Inactive|D
null|PN9 .Y8 v.35,no.1-2 2003|72|2170719|LC|1|2003-08-19|null|SERI|Inactive|2003-08-19|PERIOD|jpn|2003-10-01|B-WELLS|7931818|10688982|1969|PN|BGL3201BB|1990-02-16|YURIIKA|0|a|000009 .Y8  V.000035,NO.000001-000002 002003|Inactive|P
null|DT32.5 .C439 reel 26|28|5532886|LC|1|1900-01-01|c1991.|MARC|NEVER|2003-08-26|NORMAL|eng|1900-01-01|B-WELLS|5113759|26720477|1991|DT|a5532886|2003-05-30|CONFIDENTIAL U S STATE DEPARTMENT CENTRAL FILES BRITISH AFRICA 001950 001954 INTERNAL AFFAIRS DECIMAL NUMBERS 000745 0|0|a|000032.5 .C439  REEL 000026|NEVER|D
null|DK4379.9 .R43 reel74|74|5502384|LC|1|1900-01-01|1981|MANU|NEVER|2003-08-27|NORMAL|eng|1900-01-01|B-WELLS|5089213|18537147|1981|DK|a5502384|2003-04-14|RECORDS OF THE DEPARTMENT OF STATE RELATING TO INTERNAL AFFAIRS OF POLAND 001916 001944 DECIMAL FILE 000860C|0|p|004379.9 .R43  REEL74|NEVER|D
KLABUND 001890 001928|PT2617 .E6 1999 v.8|13|2762718|LC|1|2011-01-13|1999-|MARC|Inactive|2003-08-27|NORMAL|ger|2011-02-26|B-WELLS|2710859|42566628|1999|PT|CAA7213BB|1999-11-03|WERKE IN ACHT BANDEN|0|a|002617 .E6  1999  V.000008|Inactive|P
null|DK768.5.N55 P76 2002|1|5595270|LC|1|2003-09-15|2002|MARC|Inactive|2003-09-04|NORMAL|rus|2003-10-22|B-WELLS|5161372|52584876|2002|DK|a5595270|2003-09-04|PROBLEMY IZUCHENII?A NAUCHNOGO NASLEDII?A N V NIKOLSKOGO MATERIALY KONFERENT?SII POSVI?ASHCHENNO? 000120 LETII?U|0|a|000768.5 .N55  P76  2002|Inactive|D
null|QD1 .C69 v.68,no.1-4 2003|258|2129086|LC|1|2003-09-11|null|SERI|Inactive|2003-09-11|PERIOD|eng|2003-10-29|B-ALF|7660775|1564026|1957|QD|BGE6268BB|1990-02-16|COLLECTION OF CZECHOSLOVAK CHEMICAL COMMUNICATIONS|0|a|000001 .C69  V.000068,NO.000001-000004 002003|Inactive|Q
CAYMMI STELLA 001962|ML410.C373 C39|1|5598243|LC|1|2006-04-28|2001|MARC|Inactive|2003-09-11|NORMAL|por|2011-03-21|B-MUSIC|5163743|49194864|2001|ML|a5598243|2003-09-09|DORIVAL CAYMMI O MAR E O TEMPO|2|a|000410 .C373  C39|Inactive|M
null|KJE915 .R42 2003 (40th ed.) v.|70|2180074|LC|1|1900-01-01|c1984-|SERIAL|NEVER|2003-09-23|NORMAL|eng|1900-01-01|B-LAW|2349019|12205168|1984|KJ|BGM6797BW|1990-02-16|DIRECTORY OF COMMUNITY LEGISLATION IN FORCE AND OTHER ACTS OF THE COMMUNITY INSTITUTIONS|0|a|E000915 .R42  2003  (40TH ED.) V.000001|NEVER|K
DEMIRKAN RENAN 001955|PT2664.E446 U24 2003|1|5619481|LC|1|2003-11-20|2003|MARC|Inactive|2003-09-25|NORMAL|ger|2004-01-12|B-WELLS|5171155|52911168|2003|PT|a5619481|2003-09-25|UBER LIEBE GOTTER UND RASENMAHN GESCHICHTEN UND GEDICHTE UBER DIE LIEBE|0|a|002664 .E446  U24  2003|Inactive|P
MAXWELL KENNETH 001941|F2521 .M495 2003|1|5485703|LC|1|2006-08-30|2003|MARC|Inactive|2003-09-25|NORMAL|eng|2011-05-15|B-WELLS|5075766|51751725|2003|F|a5485703|2003-03-25|NAKED TROPICS ESSAYS ON EMPIRE AND OTHER ROGUES|2|a|002521 .M495  2003|Inactive|F
GADE NIELS W NIELS WILHELM 001817 001890 INSTRUMENTAL MUSIC SELECTIONS|M3 .G12 Ser.I, v.12|1|5622949|LC|1|1900-01-01|2003|MUSIC|NEVER|2003-10-01|_M2M3|N/A|1900-01-01|B-MUSIC|5173773|53093685|2003|M|a5622949|2003-10-01|VIOLIN CONCERTO OP 000056 NOVELLETTES OP 000053 000058 VIOLINKONZERT OP 000056 NOVELLETTEN OP 000053 000058|0|c|000003 .G12  SER.I, V.000012|NEVER|M
null|HC161 .U525 CD 2001-2002|156|4079670|LC|1|1900-01-01|1984-|SERI|NEVER|2003-10-10|NORMAL|eng|2008-02-04|B-WELLS|9711698|11734519|1982|HC|397740IP|1995-01-23|ECONOMIC SURVEY OF LATIN AMERICA AND THE CARIBBEAN|0|a|000161 .U525  CD 002001-002002|NEVER|H
SVATIKOV S G 001880|HV8224 .S93 2002|2|5509946|LC|1|2004-01-14|2002|MARC|Inactive|2003-10-20|NORMAL|rus|2004-02-13|B-ALF|12631161|52346907|2002|HV|a5509946|2003-04-23|RUSSKI? POLITICHESKI? SYSK ZA GRANIT?SE?|0|a|008224 .S93  2002|Inactive|H
ROSEN AMY LYNN|QD1000 .R795|2|5636054|LC|2|2011-03-07|2003|MARC|Inactive|2003-10-23|NORMAL|eng|2011-04-11|B-ALF|14259299|53275867|2003|QD|a5636054|2003-10-23|ON THE FEASIBILITY OF A DUAL SOURCE TIME OF FLIGHT MASS SPECTROMETER FOR ELEMENTAL SPECIATION|1|t|001000 .R795|Inactive|Q
null|AN20.P2 F81 1975 inc.|179|3959497|LC|1|1900-01-01|-2014|SERI|NEVER|2003-10-29|PERIOD|fre|1900-01-01|B-ALF|15211011|2642682|1964|AN|BHA8008SB|1990-03-30|NOUVEL OBSERVATEUR|0|a|000020 .P2  F81  001975 INC.|NEVER|A
null|JK468.C7 E5 18th ed.2003|20|3740387|LC|1|1900-01-01|c1973-|SERI|NEVER|2003-10-29|NORMAL|eng|1900-01-01|B-ALF|8548513|2239511|1973|JK|AAQ5635KO|1990-07-18|ENCYCLOPEDIA OF GOVERNMENTAL ADVISORY ORGANIZATIONS|0|a|000468 .C7  E5  000018TH ED.002003|NEVER|J
null|AN58.M66 L77 1977|29|84322|LC|1|1900-01-01|null|SERI|NEVER|2003-10-29|PERIOD|bel|1900-01-01|B-ALF|12315938|7207171|19|AN|AAZ3199BB|1990-11-07|LITARATURA I MASTATSTVA|0|a|000058 .M66  L77  001977|NEVER|A
UNITED STATES EMBASSY GERMANY WEST|E183.8.G3 U53 1956|3|5639191|LC|1|2003-12-04|null|MARC|Inactive|2003-10-29|RESTRI|eng|2004-03-13|B-ALF|13233485|318652622|1956|E|a5639191|2003-10-29|WEST GERMAN PERSPECTIVE OF U S AND POLITICS AND CULTURE|0|a|000183.8 .G3  U53  1956|Inactive|E
ZHU SUJIN 001953|PL2852.S828 Z24 2003 v.2|2|5562436|LC|1|1900-01-01|2003|MARC|NEVER|2003-11-06|NORMAL|chi|2007-11-13|B-WELLS|13098597|53083535|2003|PL|a5562436|2003-07-17|ZHENG HE|0|a|002852 .S828  Z24  2003  V.000002|NEVER|P
JIANG JIANYUN|PL2286 .J53 2003|1|5538857|LC|1|2004-02-24|2003|MARC|Inactive|2003-11-07|NORMAL|chi|2004-03-28|B-WELLS|13098364|53296283|2003|PL|a5538857|2003-06-10|TAI KANG WEN XUE YAN JIU|0|a|002286 .J53  2003|Inactive|P
DOBBYN JOHN F|KF1164.3 .D6 2003|1|5653999|LC|1|2010-02-09|2003|MARC|Inactive|2003-11-21|HOUR24|eng|2010-02-10|B-LAW|5197564|53453237|2003|KF|a5653999|2003-11-21|INSURANCE LAW IN A NUTSHELL|3|a|001164.3 .D6  2003|Inactive|K
HENDRIX THOMAS E|QE109 .H46|3|5656326|LC|1|1900-01-01|1966]|MARC|NEVER|2003-11-25|NORMAL|eng|1900-01-01|B-ALF|14599217|564343|1966|QE|a5656326|2003-11-25|SOME GEOLOGICAL ASPECTS OF THE CARBONIFEROUS OF SOUTHERN INDIANA|0|a|000109 .H46|NEVER|Q
THIRLWELL ANGELA|NX543.Z9 R6737 2003|2|5542476|LC|1|2009-12-18|c2003.|MARC|Inactive|2003-12-02|NORMAL|eng|2010-01-14|B-FINEA|5121400|52257590|2003|NX|a5542476|2003-06-17|WILLIAM AND LUCY THE OTHER ROSSETTIS|8|a|000543 .Z9  R6737  2003|Inactive|N
KINROSS PATRICK BALFOUR BARON 001904|DT351 .B233 1939|2|5656896|LC|1|1900-01-01|[1939]|MARC|NEVER|2003-12-17|NORMAL|eng|1900-01-01|B-ALF|5199309|16113199|1939|DT|a5656896|2003-11-26|LORDS OF THE EQUATOR AN AFRICAN JOURNEY|0|a|000351 .B233  1939|NEVER|D
ANATI EMMANUEL|GN799.P4 A525 2001|2|5672502|LC|1|2008-08-19|2001|MARC|Inactive|2003-12-18|NORMAL|ita|2010-04-02|B-ALF|9919825|50227857|2001|GN|a5672502|2003-12-18|GOBUSTAN AZERBAIJAN|0|a|000799 .P4  A525  2001|Inactive|G
COURTHION PIERRE|ND553.M3 C68 1984|3|1516805|LC|1|2014-04-18|1984|MARC|Inactive|2003-12-23|NORMAL|eng|2014-04-22|B-FINEA|1618369|10594909|1984|ND|BBJ3100BB|1989-12-15|EDOUARD MANET|18|a|000553 .M3  C68  1984|Inactive|N
null|QD476 .A24 v.38 2003|106|3932197|LC|1|2004-02-02|null|SERI|Inactive|2004-01-16|PERIOD|eng|2004-02-09|B-ALF|15293007|1461243|1963|QD|409064IP|1990-03-30|ADVANCES IN PHYSICAL ORGANIC CHEMISTRY|1|a|000476 .A24  V.000038 002003|Inactive|Q
COLLOQUY ON MARINE AND COASTAL ECOLO|TD171.5.E85 E585 no.55|2|5687575|LC|1|1900-01-01|2003|MARC|NEVER|2004-01-22|NORMAL|eng|1900-01-01|B-ALF|8656736|54042357|2003|TD|a5687575|2004-01-22|COLLOQUY ON MARINE AND COASTAL ECOLOGICAL CORRIDORS PROCEEDINGS LLANDUDNO WALES 000020 000021 JUNE 002002 COLLOQUE SUR|0|a|000171.5 .E85  E585  NO.000055|NEVER|T
null|QE511.4 .G46 2003|2|5699783|LC|1|1900-01-01|c2003.|MARC|NEVER|2004-02-11|NORMAL|eng|1900-01-01|B-GEOLO|5226590|53999118|2003|QE|a5699783|2004-02-11|GEORGE A THOMPSON VOLUME THE LITHOSPHERE OF WESTERN NORTH AMERICA AND ITS GEOPHYSICAL CHARACTERIZATION|0|a|000511.4 .G46  2003|NEVER|Q
null|HF1359 .T443 2003|1|5589674|LC|1|2012-03-22|2003|MARC|Inactive|2004-03-04|NORMAL|eng|2012-05-29|B-WELLS|5157000|52208478|2003|HF|a5589674|2003-08-26|THEORIES OF NEW REGIONALISM A PALGRAVE READER|24|a|001359 .T443  2003|Inactive|H
null|Z7001 .B55 1996|9|2177652|LC|1|2009-09-17|null|SERI|Inactive|2004-03-11|PERIOD|cze|2009-11-04|B-WELLS|2344115|16651563|197|Z|BGM1968BB|1990-02-16|BIBLIOGRAFIE ?ESKE LINGVISTIKY|0|a|007001 .B55  001996|Inactive|Z
SWARZENSKI GEORG B 001876|ND3144.S2 S4 v.2|2|5731679|LC|1|1900-01-01|1908-13.|MARC|NEVER|2004-03-22|NORMAL|ger|1900-01-01|B-LILLY|5246611|1347367|1908|ND|a5731679|2004-03-22|SALZBURGER MALEREI VON DEN ERSTEN ANFANGEN BIS ZUR BLUTEZEIT DES ROMANISCHEN STILS STUDIEN ZUR GESCHICHTE DER DEUTSC|0|a|003144 .S2  S4  V.000002|NEVER|N
null|TE210.4 .S733 1970|2|5734407|LC|1|1900-01-01|1970|MARC|NEVER|2004-03-26|NORMAL|eng|1900-01-01|B-ALF|5248907|182460|1970|TE|a5734407|2004-03-26|SOIL STABILIZATION MULTIPLE ASPECTS 000011 REPORTS|0|a|000210.4 .S733  1970|NEVER|T
null|JV7233 .R485 1985|2|5736547|LC|1|2010-05-19|1985|MARC|Inactive|2004-03-30|NORMAL|eng|2010-09-28|B-ALF|8644998|13945666|1985|JV|a5736547|2004-03-30|REVISED SELECTION CRITERIA FOR INDEPENDENT IMMIGRANTS|0|a|007233 .R485  1985|Inactive|J
null|KF1 .J323 v.35 no.2 2003|29|2181729|LC|1|1900-01-01|null|SERIAL|NEVER|2004-04-08|NORMAL|eng|1900-01-01|B-LAW|2352152|3879465|1969|KF|BGM8566BW|1990-02-16|LAW BOOKS PUBLISHED|0|a|000001 .J323  V.000035 NO.000002 002003|NEVER|K
HAMPE KARL 001869 001936|DD231.H3 H35 2004|1|5746019|LC|1|1900-01-01|2004|MARC|NEVER|2004-04-10|NORMAL|ger|2004-06-01|B-WELLS|5258750|54610778|2004|DD|a5746019|2004-04-10|KRIEGSTAGEBUCH 001914 001919|0|a|000231 .H3  H35  2004|NEVER|D
PENNSYLVANIA SOCIETY FOR PROMOTING THE ABOLITION OF SLAVERY|E449 .A59 1998 52,491-52,492|1|5747052|LC|1|1900-01-01|1819|MARC|NEVER|2004-04-12|NORMAL|eng|1900-01-01|B-WELLS|5259700|null|1819|E|a5747052|2004-04-12|ADDRESS FROM THE PENNSYLVANIA SOCIETY FOR PROMOTING THE ABOLITION OF SLAVERY FOR THE RELIEF OF FREE NEGROES UNLAWFULLY|0|a|000449 .A59  1998  52,491-52,492|NEVER|E
CARROLL LEWIS 001832 001898|PZ5 .O653 1991 031:194|1|5749082|LC|1|1900-01-01|[19--]|MARC|NEVER|2004-04-13|NORMAL|eng|1900-01-01|B-WELLS|5261604|null|1900|PZ|a5749082|2004-04-13|ALICES ADVENTURES IN WONDERLAND|0|a|000005 .O653  1991  031:194|NEVER|P
JIANG LIANGFU|PL2256 .J53 2002 v.16|16|5672864|LC|1|1900-01-01|2002|MARC|NEVER|2004-04-20|NORMAL|chi|2004-05-17|B-WELLS|13101283|51615914|2002|PL|a5672864|2003-12-19|JIANG LIANGFU QUAN JI|0|a|002256 .J53  2002  V.000016|NEVER|P
SHIMER ROBERT|HB1 .N265 no.10326|2|5755751|LC|1|1900-01-01|c2004.|MARC|NEVER|2004-04-21|NORMAL|eng|2004-05-28|B-ALF|5265693|54823800|2004|HB|a5755751|2004-04-21|CONSEQUENCES OF RIGID WAGES IN SEARCH MODELS|0|a|000001 .N265  NO.010326|NEVER|H
null|BF698.35.R47 R472 2003|4|5760393|LC|1|2004-10-06|2003|MARC|Inactive|2004-04-29|NORMAL|eng|2004-11-10|B-ALF|11620520|null|2003|BF|a5760393|2004-04-29|RESILIENCE LEARNING FROM PEOPLE WITH DISABILITIES AND THE TURNING POINTS IN THEIR LIVES|1|a|000698.35 .R47  R472  2003|Inactive|B
null|HQ767.9 .C4455 2003|1|5756226|LC|1|2010-02-12|2003|MARC|Inactive|2004-04-29|NORMAL|eng|2012-07-09|B-WELLS|5266034|51107784|2003|HQ|a5756226|2004-04-22|CHILDHOOD AND ITS DISCONTENTS THE FIRST SEAMUS HEANEY LECTURES|5|a|000767.9 .C4455  2003|Inactive|H
WANG DAN 001969|PL2919.T33 Z35 2003|1|5697256|LC|1|2007-08-06|2003|MARC|Inactive|2004-05-10|NORMAL|chi|2007-12-01|B-WELLS|13101570|53219216|2003|PL|a5697256|2004-02-06|ZAI FAN GU DE XING KONG XIA CHEN SI|1|a|002919 .T33  Z35  2003|Inactive|P
SHOEMAKER NANCY 001958|E98.F39 S56 2004|1|5561855|LC|1|2010-11-17|2004|MARC|Inactive|2004-05-12|NORMAL|eng|2010-11-17|B-WELLS|5135686|52412276|2004|E|a5561855|2003-07-16|STRANGE LIKENESS BECOMING RED AND WHITE IN EIGHTEENTH CENTURY NORTH AMERICA|21|a|000098 .F39  S56  2004|Inactive|E
LEFEVRE GALLERY|ND189 .L44|3|5771097|LC|1|2004-07-01|[1974?]|MARC|Inactive|2004-05-17|NORMAL|eng|2004-07-09|B-ALF|7799596|2542785|1974|ND|a5771097|2004-05-17|IMPORTANT XIX XX CENTURY PAINTINGS DRAWINGS 000021ST NOVEMBER 000020TH DECEMBER 001974|0|a|000189 .L44|Inactive|N
DINIZ ANDRE|ML3487.B7 D56|1|5661110|LC|1|2012-05-30|2003|MARC|Inactive|2004-05-26|NORMAL|por|2012-08-06|B-MUSIC|5201997|53125765|2003|ML|a5661110|2003-12-04|ALMANAQUE DO CHORO A HISTORIA DO CHORINHO O QUE OUVIR O QUE LER ONDE CURTIR|10|a|003487 .B7  D56|Inactive|M
GARCIA ROGELIO|Z663.6 .M35 2001, reel 10, fr.|1|5779840|LC|1|1900-01-01|[2001]|MARC|NEVER|2004-06-02|NORMAL|eng|1900-01-01|B-WELLS|5284300|null|2001|Z|a5779840|2004-06-02|FEDERAL REGULATORY REFORM AN OVERVIEW|0|a|000663.6 .M35  2001, REEL 10, FR. 0357|NEVER|Z
TIMES (LONDON, ENGLAND)|AN4.L8 T5 1878 July-Aug.|2629|4015785|LC|1|1900-01-01|1788-|SERI|NEVER|2004-06-21|NORMAL|eng|1900-01-01|B-ALF|8766793|6967919|1788|AN|371702IP|1990-09-04|TIMES|0|a|000004 .L8  T5  001878 JULY-AUG.|NEVER|A
null|BJ1191 .F76 1994|2|5763368|LC|1|2004-06-29|c1994.|MARC|Inactive|2004-06-21|NORMAL|eng|2004-08-10|B-ALF|11826700|30624093|1994|BJ|a5763368|2004-05-05|FROM CHRIST TO THE WORLD INTRODUCTORY READINGS IN CHRISTIAN ETHICS|0|a|001191 .F76  1994|Inactive|B
null|DU28.3 .P34 2004|2|5776027|LC|1|2015-12-12|c2004.|MARC|Active|2004-06-21|NORMAL|eng|2015-12-12|B-WELLS|5280952|53919940|2004|DU|a5776027|2004-05-25|PACIFIC PLACES PACIFIC HISTORIES ESSAYS IN HONOR OF ROBERT C KISTE|29|a|000028.3 .P34  2004|Active|D
CHICAGO TRIBUNE (CHICAGO, ILL. : 196|AN73 2004 May 6-10|4526|8070516|LC|1|1900-01-01|1963-|SERI|NEVER|2004-07-12|NORMAL|eng|1900-01-01|B-ALF|8750632|7960243|1963|AN|a8070516|2009-03-12|CHICAGO TRIBUNE|0|a|000073 002004 0000050610|NEVER|A
null|DR603 .T863 2004|1|5775726|LC|1|2013-04-09|c2004.|MARC|Inactive|2004-07-12|NORMAL|fre|2013-05-03|B-WELLS|5280677|56109118|2004|DR|a5775726|2004-05-24|TURQUIE AUJOURDHUI UN PAYS EUROPEEN|3|a|000603 .T863  2004|Inactive|D
AGYEMAN DUAH BAFFOUR|JQ3026.C58 A49 2002|1|5811963|LC|1|2009-04-26|c2002.|MARC|Inactive|2004-07-16|NORMAL|eng|2009-06-03|B-WELLS|5310019|53059608|2002|JQ|a5811963|2004-07-16|CIVIL MILITARY RELATIONS IN GHANAS FOURTH REPUBLIC|1|a|003026 .C58  A49  2002|Inactive|J
RODGER ELIZABETH B|QL668.E2 R58 1996|1|5813865|LC|1|1900-01-01|c1996.|MARC|NEVER|2004-07-20|NORMAL|eng|1900-01-01|B-LILLY|5311606|34694255|1996|QL|a5813865|2004-07-20|POP UP TADPOLE TO FROG|0|a|000668 .E2  R58  1996|NEVER|Q
null|Q1 .N25 Index v.385-390 1997|922|4126362|LC|1|1900-01-01|null|SERI|NEVER|2004-07-30|NORMAL|eng|1900-01-01|B-WELLS|4023402|14638648|1869|Q|AET3334RI|1994-09-28|NATURE|0|a|000001 .N25  INDEX V.000385-000390 001997|NEVER|Q
BROWN, PHILLIP,|XX(4887190.1)|1|4887190|LC|1|1900-01-01|2001|MARC|NEVER|2004-08-12|NORMAL|eng|1900-01-01|B-WELLS|4599480|null|2001|XX|a4887190|2001-06-18|HIGH SKILLS :|0|a|-4.88719e+06|NEVER|X
NATIONAL COUNCIL OF PHYSICAL DISTRIB|HF5415.1.A1 N27 1977|32|2148059|LC|1|1900-01-01|null|SERI|NEVER|2004-08-30|PERIOD|eng|1900-01-01|B-ALF|12016557|3798666|197|HF|BGH4282BB|1990-02-16|FALL MEETING|0|a|005415.1 .A1  N27  001977|NEVER|H
SPILLER ELIZABETH|PR438.S35 S65 2004|1|5895033|LC|1|2013-09-17|2004|MARC|Inactive|2004-08-30|NORMAL|eng|2013-09-17|B-WELLS|5370345|53331730|2004|PR|a5895033|2004-08-23|SCIENCE READING AND RENAISSANCE LITERATURE THE ART OF MAKING KNOWLEDGE 001580 001670|24|a|000438 .S35  S65  2004|Inactive|P
MAIMONIDES MOSES 001135 001204|BM545 .M68 1953 v.5|13|3017796|LC|1|1900-01-01|1953/54-1956|MARC|NEVER|2004-09-02|NORMAL|heb|1900-01-01|B-ALF|2987478|13832657|1953|BM|LTS6402BB|1999-12-20|MISHNEH TORAH HU HA YAD HA ?AZAKAH IM HA SAGOT HA RABAD U FERUSH HA MAGID MISHNEH HA KHESEF MISHNE VEOD VE ATAH HOSA|0|a|000545 .M68  1953  V.000005|NEVER|B
null|NA9000 .E62 v.14,no.1-6 inc. 198|116|3944510|LC|1|1900-01-01|null|SERI|NEVER|2004-09-08|PERIOD|eng|1900-01-01|B-ALF|3809769|1945034|1974|NA|77361IP|1991-01-03|ENVIRONMENT PLANNING A|0|a|009000 .E62  V.000014,NO.000001-000006 INC. 001982|NEVER|N
null|HG4501 .V21 Pt.3 1987 Dec.|360|3941020|LC|1|1900-01-01|null|SERI|NEVER|2004-09-10|PERIOD|eng|1900-01-01|B-ALF|9163485|1768946|1936|HG|85255IP|1991-01-16|VALUE LINE INVESTMENT SURVEY|0|a|004501 .V21  PT.3  001987 DEC.|NEVER|H
null|HF5549.A2 P46 v.26 1973|162|3925880|LC|1|1900-01-01|null|SERI|NEVER|2004-10-01|PERIOD|eng|1900-01-01|B-ALF|3775221|1263860|1948|HF|407411IP|1990-03-30|PERSONNEL PSYCHOLOGY|0|a|005549 .A2  P46  V.000026 001973|NEVER|H
OCONNOR FLANNERY|PS3565.C57 G64 1957|1|6024329|LC|1|1900-01-01|c1957|MARC|NEVER|2004-10-19|NORMAL|eng|1900-01-01|B-LILLY|5489749|2315259|1957|PS|a6024329|2004-10-19|ARTIFICIAL NIGGER AND OTHER TALES|0|a|003565 .C57  G64  1957|NEVER|P
OUYANG JIAN 001941|PL2419.H57 O935 2003|1|5684064|LC|1|2007-10-15|2003|MARC|Inactive|2004-10-28|NORMAL|chi|2007-12-21|B-WELLS|13101380|53065675|2003|PL|a5684064|2004-01-15|LI SHI XIAO SHUO SHI|6|a|002419 .H57  O935  2003|Inactive|P
null|AN41 1977 Aug. 1-15|512|4038920|LC|1|2008-09-12|1902-|SERI|Inactive|2004-10-29|NORMAL|eng|2008-10-06|B-WELLS|3927604|8793233|1902|AN|BHB0375SB|1990-03-30|SOUTH BEND TRIBUNE|2|a|000041 001977 AUG. 000001-000015|Inactive|A
null|Z1223 .Z7 C2 1990 no.T56.7-44|1|6044818|LC|1|1900-01-01|1930|MARC|NEVER|2004-11-18|NORMAL|eng|1900-01-01|B-WELLS|5507794|null|1930|Z|cis191141|2004-11-18|FORM ZZ000025 ON AUTOMOBILE USE BY NARCOTICS BUREAU INSTRUCTIONS|0|a|001223 .Z7  C2  1990  NO.T000056.000007-000044|NEVER|Z
null|AN52 1955 July-Aug.|39|613792|LC|1|2014-02-07|1948|SERI|Inactive|2004-12-07|NORMAL|eng|2014-03-31|B-WELLS|658381|12181165|1926|AN|AFF8010BB|1995-03-17|NIGERIAN DAILY TIMES|4|a|000052 001955 JULY-AUG.|Inactive|A
REPORT (INTERNATIONAL LABOUR CONFERE|HD4813 .R37 sess.88,no.4,pt.1 20|936|2778350|LC|1|2005-01-26|null|SERI|Inactive|2005-01-05|NORMAL|eng|2005-02-08|B-ALF|9927949|10410499|1944|HD|CAD3566BB|1999-12-16|REPORT|0|a|004813 .R37  SESS.000088,NO.000004,PT.000001 002000|Inactive|H
PHILLIPS JOHN 001949|ND237.P473 A4 2004b|2|6089125|LC|1|2006-02-28|[2004]|MARC|Inactive|2005-01-18|NORMAL|eng|2009-04-17|B-FINEA|5527963|61886022|2004|ND|a6089125|2005-01-18|JOHN PHILLIPS 001979 002004 HOT MIX|0|a|000237 .P473  A4  2004B|Inactive|N
YU YINGSHI|DS721 .Y8353 2004 v.3|2|6119735|LC|1|2014-10-13|2004|MARC|Active|2005-01-20|NORMAL|chi|2014-12-09|B-WELLS|7576284|55736839|2004|DS|a6119735|2005-03-04|RU JIA LUN LI YU SHANG REN JING SHEN|1|a|000721 .Y8353  2004  V.000003|Active|D
null|DT38.7 .R53 2003 reel10|10|6078853|LC|1|1900-01-01|c2003.|MARC|NEVER|2005-01-21|NORMAL|eng|1900-01-01|B-WELLS|5522134|52983884|2003|DT|a6078853|2005-01-05|RICHARD M NIXON NATIONAL SECURITY FILES 001969 001974 AFRICA|0|a|000038.7 .R53  2003  REEL10|NEVER|D
null|DS754 .Q227 2003 v.8|8|5796916|LC|1|1900-01-01|Zi jin cheng chu|MARC|NEVER|2005-01-24|NORMAL|chi|2005-03-29|B-WELLS|7575495|54897422|2003|DS|a5796916|2004-06-21|QING CHAO TONG SHI|0|a|000754 .Q227  2003  V.000008|NEVER|D
PEDRO VINDEL FIRM|Z999 .V785 no.1-6|1|6095710|LC|1|1900-01-01|1917-1920.|SERIAL|NEVER|2005-01-27|NORMAL|spa|1900-01-01|B-LILLY|5533314|57496667|1917|Z|a6095710|2005-01-27|REPERTORIO DE LIBROS ANTIGUOS RAROS O CURIOSOS|0|a|000999 .V785  NO.000001-000006|NEVER|Z
UNIVERSAL (MEXICO CITY, MEXICO : 1916)|AN67 1963 July 16-31|483|613815|LC|1|1900-01-01|null|SERI|NEVER|2005-02-05|NORMAL|spa|1900-01-01|B-WELLS|658411|1773562|1916|AN|AFF8062BB|1995-03-17|UNIVERSAL|0|a|000067 001963 0000071631|NEVER|A
USMONOV I|DK928.8657 .U85 2003|2|6103499|LC|1|2006-05-25|2003|MARC|Inactive|2005-02-09|NORMAL|tgk|2006-05-25|B-ALF|11966656|60610614|2003|DK|a6103499|2005-02-09|TARIKHI SIESII TOJIKISTONI SO?IBISTIQLOL|3|a|000928.8657 .U85  2003|Inactive|D
null|PR4023 .A14 v.31 2004|16|53971|LC|1|2005-02-11|[1989?-|SERI|Inactive|2005-02-11|PERIOD|eng|2005-04-16|B-WELLS|58156|19677030|1989|PR|AAR8809BB|1990-07-27|NINETEENTH CENTURY PROSE|0|a|004023 .A14  V.000031 002004|Inactive|P
BOX RICHARD C|JF1351 .B648 2005|1|6110906|LC|1|2014-12-12|c2005.|MARC|Active|2005-02-16|NORMAL|eng|2015-03-16|B-BUSSP|5543204|54542938|2005|JF|a6110906|2005-02-16|CRITICAL SOCIAL THEORY IN PUBLIC ADMINISTRATION|5|a|001351 .B648  2005|Active|J
NOUS (DETROIT, MICH.)|B1 .N93 v.2 1968|93|3940671|LC|1|1900-01-01|1967-|SERI|NEVER|2005-03-04|PERIOD|eng|1900-01-01|B-ALF|14876799|1760840|1967|B|358484IP|1991-01-17|NOUS|0|a|000001 .N93  V.000002 001968|NEVER|B
MISSOURI BOTANICAL GARDEN|QK1 .S2 1896|9|2135420|LC|1|1900-01-01|null|SERI|NEVER|2005-03-08|PERIOD|eng|1900-01-01|B-ALF|2257238|1764788|1890|QK|BGF6199BB|1990-02-16|ANNUAL REPORT|0|a|000001 .S2  001896|NEVER|Q
null|P1 .L2 v.14 1938|176|3929204|LC|1|1900-01-01|null|SERI|NEVER|2005-03-10|PERIOD|eng|1900-01-01|B-ALF|8933890|1361911|1925|P|408207IP|1990-07-12|LANGUAGE|0|a|000001 .L2  V.000014 001938|NEVER|P
